miRNA	Estimate	StdError	tValue	pValue	Disease	nRgene
hsa-miR-424-5p	-0.334707470083157	0.0569164543913468	-5.88068026482767	7.771486508508e-09	THCA	GABBR1
hsa-miR-128-3p	-0.178614867331692	0.0464773271755908	-3.84305376806389	0.000139321542093937	THCA	GABBR2
hsa-miR-429	-0.15732046974592	0.052747083289969	-2.98254348740146	0.00300885078233386	THCA	GABRB3
hsa-miR-410-3p	-0.156549252770732	0.0394014088187137	-3.97318921998492	8.19029704009275e-05	THCA	GLRB
hsa-miR-181b-5p	-0.391847585342157	0.137838955122963	-2.84279277213469	0.00467012291862265	THCA	GRID1
hsa-miR-98-5p	-0.166186488689796	0.0552134556679158	-3.00989109773047	0.00275929733992751	THCA	GRIK2
hsa-miR-181d-5p	-0.184826761557315	0.0450754733118427	-4.1003842661538	4.89852764322782e-05	THCA	GRIK3
hsa-miR-181a-5p	-0.17972750600364	0.0596943477359629	-3.01079604384994	0.0027528995148018	THCA	GRIK3
hsa-miR-16-5p	-0.254770130722216	0.0819252204412936	-3.10978877261344	0.00198669378984618	THCA	GRIN1
hsa-miR-330-5p	-0.32131372190622	0.0532119145684262	-6.03837927111298	3.17855610981241e-09	THCA	GRIN1
hsa-miR-338-3p	-0.196728422396261	0.0239284757078912	-8.22151919737135	2.0040895693556e-15	THCA	GRIN1
hsa-miR-125b-5p	-0.405203572553771	0.107848588377	-3.75715230631784	0.000194991277989982	THCA	GRIN2A
hsa-miR-30a-5p	-0.317911385368615	0.107173177852452	-2.96633347763833	0.00317786323836941	THCA	GRIN2A
hsa-miR-30b-5p	-0.295816661399535	0.116664856568274	-2.53561072375226	0.0115702452036488	THCA	GRIN2A
hsa-miR-181b-5p	-0.382837215345756	0.169557924657642	-2.25785504345345	0.0244156159993998	THCA	GRM1
hsa-miR-24-3p	-0.181069600911827	0.0486244524866195	-3.72383834988485	0.000219662199176452	THCA	HRH1
hsa-miR-139-5p	-0.452648860702258	0.077612460861511	-5.83216735660461	1.0137375576329e-08	THCA	HTR7
hsa-let-7f-5p	-0.438039123468826	0.15093045793652	-2.90225796341957	0.00387928175096031	THCA	P2RX1
hsa-let-7e-5p	-0.205140427662457	0.0798526735938715	-2.56898633984123	0.0105078166765599	THCA	P2RX1
hsa-let-7b-5p	-0.214537711406513	0.0941745716323269	-2.27808534393024	0.0231705188859473	THCA	P2RX1
hsa-miR-29a-3p	-0.479249391933058	0.180909695211748	-2.64910839284824	0.00833930955243331	THCA	P2RX5
hsa-miR-29b-3p	-0.279879635460305	0.136752864478302	-2.04660894327893	0.0412463717400782	THCA	P2RX5
hsa-miR-26b-5p	-0.589147825333403	0.253167689271964	-2.32710511766971	0.0203845302192586	THCA	P2RY1
hsa-miR-15a-5p	-0.268796826414217	0.0821194741241361	-3.27324096118649	0.00114368688867965	THCA	P2RY2
hsa-miR-30e-5p	-0.204426710541019	0.0662047345064698	-3.08779594186034	0.00213893250161019	THCA	P2RY2
hsa-miR-15b-5p	-0.635724362978835	0.276148218405957	-2.30211285319348	0.0231771431966158	THYM	ADORA2A
hsa-miR-374b-5p	-0.343068273830325	0.0878312198660469	-3.90599463782406	0.000160183679315902	THYM	ADORA2B
hsa-miR-33b-5p	-0.234445850521191	0.106166701675773	-2.20828043841067	0.0293990429047986	THYM	ADRA2A
hsa-miR-30d-5p	-0.680761745861331	0.180208272035791	-3.77763871863843	0.000285609142661785	THYM	ADRB1
hsa-let-7d-5p	-0.500920649363726	0.191045902581173	-2.62199106390618	0.010282011767866	THYM	ADRB1
hsa-let-7i-5p	-0.363628906911304	0.145392676658598	-2.50101253562554	0.0142140047146976	THYM	ADRB1
hsa-miR-374b-5p	-0.357538696976948	0.156804838012524	-2.28015092843239	0.0249878898866129	THYM	ADRB1
hsa-miR-30d-5p	-0.554937143903945	0.211951546691115	-2.61822644169083	0.0103526184271475	THYM	CHRM3
hsa-miR-362-5p	-0.396189857417491	0.122998162329629	-3.22110387597273	0.00177179554651981	THYM	CHRM3
hsa-miR-330-3p	-0.282939131800723	0.106139153639299	-2.66573759163613	0.00908983486528282	THYM	CHRM3
hsa-miR-32-5p	-0.335182071520558	0.127077278064675	-2.63762394524984	0.00952498309800456	THYM	CHRM5
hsa-miR-31-5p	-0.186510542469317	0.0653855945136038	-2.85247146342781	0.00519141720116714	THYM	GABBR1
hsa-miR-181a-5p	-0.706405377344482	0.274077828318635	-2.57738972056957	0.0113563857912816	THYM	GABRA4
hsa-miR-181d-5p	-0.627841307242912	0.236133054105979	-2.65884549547701	0.00908050912863774	THYM	GABRA4
hsa-miR-425-5p	-0.371303700787019	0.0913894526847249	-4.06287257313973	9.48144039364332e-05	THYM	GABRB3
hsa-miR-342-3p	-0.422053190754508	0.161839814090646	-2.60784525196079	0.0104003366783908	THYM	GRIN1
hsa-miR-15b-5p	-0.524957170481887	0.173635566492394	-3.02332742701584	0.00312333479510667	THYM	GRIN1
hsa-miR-15a-5p	-0.699527752248453	0.26516147246984	-2.63811988119058	0.00956786754754023	THYM	GRIN1
hsa-miR-330-5p	-0.54828556321877	0.144040309029533	-3.80647311098418	0.000234256418110381	THYM	GRIN1
hsa-miR-320a	-1.33388849634397	0.563101235001248	-2.36882537886996	0.0203192296035232	THYM	GRIN2A
hsa-miR-320d	-0.898057229356224	0.278249239581212	-3.22752806335742	0.00182685782834896	THYM	GRIN2A
hsa-miR-30c-5p	-1.31785498033873	0.604820791665383	-2.17891811673669	0.0323566770142209	THYM	GRIN2A
hsa-miR-130a-3p	-1.10281088410653	0.35557193347809	-3.10151274685599	0.00267994347805521	THYM	GRIN2A
hsa-miR-328-3p	-0.229661468077782	0.0775705694169364	-2.96067786796005	0.00376075062349211	THYM	GRM4
hsa-miR-26b-5p	-0.398649850566645	0.10153114845438	-3.92637980201483	0.000164310686941303	THYM	HTR2A
hsa-miR-29a-3p	-0.981219132561427	0.427193384509647	-2.29689683441076	0.0234505935118572	THYM	HTR7
hsa-miR-29a-3p	-0.445025744050517	0.21754569266208	-2.0456656190467	0.0430706445659969	THYM	P2RX5
hsa-miR-342-3p	-0.199790917610565	0.0460570245984126	-4.33790326997047	3.14267223187651e-05	THYM	P2RX6
hsa-miR-320a	-1.1408186300325	0.482489738451076	-2.36444122872923	0.0197943778192144	THYM	P2RX7
hsa-miR-424-5p	-0.538454640343071	0.215800477916197	-2.49515036084477	0.014261712183666	THYM	P2RY2
hsa-miR-16-5p	-1.03776878253138	0.505969951386153	-2.0510482483956	0.0429308510508805	THYM	P2RY2
hsa-miR-30a-5p	-0.32113894285529	0.100569020398865	-3.19321935901958	0.00189210393990141	THYM	P2RY2
hsa-miR-15a-5p	-0.930593937126819	0.259361775371653	-3.58801498714805	0.000366551928796391	UCEC	ADORA2A
hsa-miR-128-3p	-0.233282349717293	0.0442996287110563	-5.26601139794813	2.08593007472075e-07	UCEC	ADORA2B
hsa-miR-30b-5p	-0.257698290925446	0.0731875540054433	-3.5210671326204	0.000470394571258326	UCEC	ADRA2A
hsa-miR-30c-5p	-0.196327482266647	0.0908790742848447	-2.16031560413228	0.0312373624703837	UCEC	ADRA2A
hsa-miR-23a-3p	-0.18837687809347	0.0660836859198402	-2.85058067617432	0.00454986755734887	UCEC	ADRA2A
hsa-miR-23b-3p	-0.197255225106474	0.0510736106451844	-3.86217505703355	0.00012762674246512	UCEC	ADRA2A
hsa-miR-30e-5p	-0.278407443656883	0.0710422211026931	-3.91890117363362	0.000102199380707448	UCEC	ADRB1
hsa-miR-199b-3p	-25.9572841921635	9.73500990791884	-2.66638497933616	0.00793205612812629	UCEC	ADRB1
hsa-miR-186-5p	-0.241594770500641	0.0911907128976825	-2.64933525381817	0.00833609498598298	UCEC	CHRM3
hsa-miR-148b-3p	-0.688785842796629	0.134811932026193	-5.10923500942635	4.63277124456791e-07	UCEC	CHRNB2
hsa-miR-497-5p	-0.39657574584196	0.141978035607859	-2.79321899436117	0.00542330558864493	UCEC	GABBR1
hsa-miR-15b-5p	-0.451321191320381	0.130448120967586	-3.45977533423059	0.000587924705258184	UCEC	GABBR1
hsa-miR-301a-3p	-0.177168657161731	0.0730696048605022	-2.42465601805245	0.0156941647166879	UCEC	GABRB2
hsa-miR-381-3p	-0.27907687339588	0.0810183329552087	-3.44461386968019	0.000621591469005852	UCEC	GABRB3
hsa-miR-200c-3p	-0.278877139338395	0.0739287307447971	-3.77224303094127	0.000181821447005234	UCEC	GABRB3
hsa-miR-181b-5p	-0.584194729194234	0.170603857604877	-3.4242761998222	0.000668602558489359	UCEC	GRIA2
hsa-miR-146a-5p	-0.379401423393295	0.0896402767377361	-4.23248830995161	2.76892027565278e-05	UCEC	GRID1
hsa-miR-130b-3p	-0.222440380728683	0.0349040723146669	-6.37290625355519	4.4004909314544e-10	UCEC	GRIK2
hsa-miR-181b-5p	-0.156643343465489	0.0641956455159374	-2.44009297214093	0.0150535808753277	UCEC	GRIK3
hsa-miR-15b-5p	-0.237321617588508	0.0740805259517757	-3.2035628060065	0.00144614215299246	UCEC	GRIN1
hsa-miR-29b-3p	-0.167699182435263	0.0371460441888941	-4.51459061380758	7.95819357399891e-06	UCEC	GRM4
hsa-miR-760	-0.216993639743356	0.0419194937886065	-5.17643750274326	3.29159410599558e-07	UCEC	OPRL1
hsa-let-7i-5p	-0.564008789548263	0.142161137623725	-3.96739080015731	8.35427017808444e-05	UCEC	P2RX1
hsa-let-7a-5p	-0.577327060206559	0.287889861597711	-2.00537475339545	0.0454735132907684	UCEC	P2RX1
hsa-miR-29b-3p	-0.441631551096813	0.123390213538474	-3.57914569099202	0.000378674871686233	UCEC	P2RX5
hsa-miR-199b-5p	-0.3272223897699	0.108006460719539	-3.02965570383424	0.00257738232806657	UCEC	P2RX7
hsa-miR-424-5p	-0.38536349596773	0.105743470546087	-3.64432426870058	0.000297466963348798	UCEC	P2RY2
hsa-miR-16-5p	-0.44901665079468	0.221761494484308	-2.02477283912087	0.0434461092797399	UCEC	P2RY2
hsa-miR-27b-3p	-0.334943338785469	0.164499624712725	-2.0361343642601	0.042287629196184	UCEC	P2RY2
hsa-miR-128-3p	-0.295159608629779	0.112731795581206	-2.61824631735917	0.0117264479854446	UCS	ADORA2B
hsa-miR-186-5p	-0.74540282980623	0.319062660279983	-2.33622708828456	0.027460741833087	UCS	CHRM3
hsa-let-7a-5p	-0.499456354509127	0.217284350802669	-2.29863012529014	0.0262246164882792	UCS	CHRNA7
hsa-miR-98-5p	-0.458252016576036	0.175772135078431	-2.60707999235238	0.0123430958864655	UCS	CHRNA7
hsa-miR-148a-3p	-0.691752507223463	0.286109908878856	-2.41778591288275	0.0193796534994062	UCS	CHRNB2
hsa-miR-93-5p	-0.791620541412033	0.358027941445826	-2.21105799233219	0.0441744927533	UCS	GABBR2
hsa-miR-144-3p	-0.239466351474942	0.092721729570776	-2.58263464867913	0.0216979894761679	UCS	GABBR2
hsa-miR-301a-3p	-0.810442051757633	0.351154283614125	-2.30793725030622	0.0276198512726279	UCS	GABRB2
hsa-miR-27a-3p	-0.210111188274582	0.0994424764725144	-2.11289175137001	0.0399491560994832	UCS	GABRP
hsa-miR-181d-5p	-2.56327064041111	0.885186843288626	-2.89573965072515	0.0060401259573614	UCS	GRIA2
hsa-miR-181a-5p	-2.04541066471313	0.838178190435549	-2.44030528120788	0.0190842844947289	UCS	GRIA2
hsa-miR-92b-3p	-0.194653892392874	0.0868540159287882	-2.24116168160228	0.0345319126354379	UCS	GRIK3
hsa-miR-32-5p	-0.356247200650161	0.151003978230515	-2.3591908294385	0.0267919609955058	UCS	GRIK3
hsa-miR-92b-3p	-0.848746821589535	0.206136784384291	-4.11739624310457	0.0001466433737762	UCS	GRM2
hsa-miR-200a-3p	-0.93446307235024	0.334999409598915	-2.78944692311262	0.0078370198638816	UCS	P2RY1
hsa-miR-30a-5p	-0.244555369675195	0.106781037740972	-2.29025091766231	0.0252100854006899	UVM	ADRA2A
hsa-let-7g-5p	-1.44603092505864	0.615561582326124	-2.34912471241997	0.0219162945350783	UVM	ADRB2
hsa-miR-16-5p	-1.16367325116991	0.545167175945685	-2.13452552265518	0.0366355311115436	UVM	ADRB2
hsa-miR-15b-5p	-0.327184750049464	0.157533201950155	-2.07692566391806	0.0413773695521252	UVM	CHRNE
hsa-miR-15b-5p	-0.675997888877893	0.290205276370656	-2.32937835359856	0.022730064757849	UVM	GABBR1
hsa-let-7d-5p	-1.12306548087075	0.373106161911985	-3.01004270504564	0.00450744659930204	UVM	GABBR2
hsa-miR-34c-5p	-0.240364406529069	0.109760341625498	-2.18990213559276	0.0344232288354645	UVM	GABBR2
hsa-miR-27b-3p	-0.825858891360285	0.411280829709003	-2.00801698426987	0.0488009260561089	UVM	GABRB3
hsa-miR-382-5p	-0.619362447588409	0.307069286354799	-2.01701203966318	0.0478282404984562	UVM	GABRB3
hsa-miR-146a-5p	-1.01025697295047	0.310620697158298	-3.25238138408924	0.00188049669952852	UVM	GRID1
hsa-miR-181c-5p	-0.746833451241689	0.298760667301363	-2.49977166669115	0.0151796162755642	UVM	GRID1
hsa-miR-320d	-0.39968768851811	0.144171551020617	-2.7723062260803	0.00857398983941615	UVM	GRIN2A
hsa-miR-506-3p	-0.294464159575573	0.0854302179283867	-3.44683844564709	0.000921977747416407	UVM	HRH1
hsa-miR-760	-0.338079978669558	0.0927913727142489	-3.6434419362528	0.000485968177146511	UVM	OPRL1
hsa-miR-31-5p	-0.365589216276087	0.155259532625796	-2.35469739019004	0.0210866735462322	UVM	OPRL1
hsa-miR-26b-5p	-0.262084658526373	0.110673851681994	-2.36808111892082	0.020687888260137	UVM	P2RY1
hsa-miR-326	-0.3317497181864	0.158580755057007	-2.09199229797551	0.0407516865179564	UVM	P2RY2
