geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DISEASE	Approved.symbol	status
2894	-1.73285529781761	5.20981411610032	-9.93499699276904	4.12265281978543e-14	3.3462654223623e-13	21.6151542563627	LUAD	GRID1	Down
2894	1.06208717372053	4.75274075297409	5.77356810776306	2.15229034605523e-07	5.16970115427392e-07	6.15627815394701	KIRC	GRID1	Up
2894	-1.08897200074098	4.70892762192719	-4.78640315721331	8.18488185833926e-05	0.000330527733675346	1.05740180285742	COAD	GRID1	Down
2894	-2.2560321526589	5.30715661179597	-12.1424979152209	2.30605341431643e-16	2.09383910972973e-15	26.77685317942	LUSC	GRID1	Down
2894	-3.16333914050577	4.95580961140951	-7.46401840507995	5.2143240767942e-07	9.91104980773015e-06	6.25868584428848	UCEC	GRID1	Down
2894	-1.2460167189984	5.9578174317675	-10.4343838930628	5.39971835202058e-18	3.20600727209455e-17	30.1036943060098	BRCA	GRID1	Down
2895	-1.31189832507848	1.75165539406261	-3.53114659438316	0.00134747718788468	0.00556264846921732	-1.40088598915405	STAD	GRID2	Down
2897	-1.54652190558545	2.17906553743401	-4.01676440053051	0.000359998501090769	0.00195567067054985	-0.142242311177727	STAD	GRIK1	Down
2898	1.0977102314426	2.82075911657296	3.40634553451107	0.00132579390823019	0.0020757797336213	-2.44835405266594	LUSC	GRIK2	Up
2898	-1.84066877153922	3.15527611327728	-6.73915052799981	7.61778840785736e-07	7.10093245157906e-06	5.73881683147336	COAD	GRIK2	Down
2898	-1.13721945199304	3.71428194013475	-2.65191737050683	0.0151576350643256	0.0370134547130801	-3.72726988152942	BLCA	GRIK2	Down
2898	-3.7165584816636	3.22162639591624	-12.2414228289824	3.08507990073131e-12	1.36279669119199e-10	17.9952869702786	KICH	GRIK2	Down
2898	-3.34258238059108	3.42460719898933	-16.112282266242	8.28032447554316e-25	4.04773659760115e-23	46.1144621574625	KIRC	GRIK2	Down
2898	2.03874538840815	3.15927031638311	6.79434995990046	6.59932703790163e-09	2.29749537319073e-08	9.66870722538348	LUAD	GRIK2	Up
2898	-2.27573149183424	2.68588956451754	-3.39203181074398	0.00600927524886454	0.0362204944551262	-2.39944116432803	ESCA	GRIK2	Down
2898	-1.61782254807257	5.8086712744539	-4.79542305376303	1.19628488851132e-05	2.95517808816989e-05	2.45690015230757	THCA	GRIK2	Down
2899	-1.2406768375289	7.56515080508179	-4.17573648217337	6.08217373439385e-05	0.000106806941493701	0.474934475462104	BRCA	GRIK3	Down
2899	2.42882933378756	3.77244814957519	4.95572745579962	3.87143221754346e-05	0.000127013450133329	1.51051905839588	KICH	GRIK3	Up
2899	-3.32139696853658	4.66001957566183	-6.501305484762	3.31709472958368e-07	1.05832912527588e-05	6.64504356842825	STAD	GRIK3	Down
