name	SFE_1.x	SFE_2.x	type_1.x	type_2.x	int_type.x	support_1.x	support_2.x	freq_1.x	freq_2.x	overlap.x	max_overlap.x	freq_overlap.x	r_overlap.x	r_freq_overlap.x	diff_overlap.x	abs_diff_overlap.x	direction.x	wMI_stat.x	wMI_p.value.x	ME_p.value.x	E.r.wMI_stat.x	MI_diff.x	APC.x	FDR.x	APC_good.x	PartnerA	PartnerB	SFE_1_location	SFE_2_location	SFE_1_location_1	SFE_2_location_1	SFE_1_location_2	SFE_2_location_2	SFE_1_location_2_subloca	SFE_2_location_2_subloca	gene1	gene2	p.value	q.value	expect_freq.x	SFE_1.y	SFE_2.y	type_1.y	type_2.y	int_type.y	support_1.y	support_2.y	freq_1.y	freq_2.y	overlap.y	max_overlap.y	freq_overlap.y	r_overlap.y	r_freq_overlap.y	diff_overlap.y	abs_diff_overlap.y	direction.y	wMI_stat.y	wMI_p.value.y	ME_p.value.y	E.r.wMI_stat.y	MI_diff.y	APC.y	FDR.y	APC_good.y	expect_freq.y
CHRM3_AMP - FLT3_AMP	CHRM3_AMP	FLT3_AMP	AMP	AMP	AMP - AMP	197	55	0.0269015430834358	0.00751058309436024	0	27	0	3.605	0.133518518518519	-3.605	3.605	ME	0.00513473032869144	0.013	0.013	0.00159241149199169	0.00354231883669975	0.00335144687069104	TRUE	TRUE	CHRM3	FLT3	1q43	13q12.2	1q43	13q12	1q	13q	43	12	FLT3_AMP	CHRM3_AMP	0.0666316385540886	0.125235368848648	0.000202046274694657	CHRM3_AMP	FLT3_AMP	AMP	AMP	AMP - AMP	192	48	0.050566236502502	0.0126415591256255	0	23	0	3.555	0.154565217391304	-3.555	3.555	ME	0.00909597676713436	0.013	0.013	0.00349539036561641	0.00560058640151795	0.00379996340557774	TRUE	FALSE	0.000639236068506741
CHRM3_AMP - MDM2_AMP	CHRM3_AMP	MDM2_AMP	AMP	AMP	AMP - AMP	197	236	0.0269015430834358	0.0322272292776185	7	109	0.0642201834862385	17.349	0.159165137614679	-10.349	10.349	ME	0.00616424709407171	0.001	0.001	0.00126246620737991	0.0049017808866918	0.00377829655230908	TRUE	TRUE	CHRM3	MDM2	1q43	12q15	1q43	12q15	1q	12q	43	15	MDM2_AMP	CHRM3_AMP	0.119548861383498	0.186496223758257	0.000866962196871618	CHRM3_AMP	MDM2_AMP	AMP	AMP	AMP - AMP	192	186	0.050566236502502	0.0489860416117988	7	94	0.074468085106383	16.254	0.172914893617021	-9.254	9.254	ME	0.0114222669340347	0.001	0.001	0.00378248427000738	0.00763978266402732	0.00568743804017281	TRUE	TRUE	0.00247703976546362
CHRNA5_AMP - BRIP1_AMP	CHRNA5_AMP	BRIP1_AMP	AMP	AMP	AMP - AMP	46	152	0.00628157858801038	0.0207565205516865	0	39	0	3.917	0.100435897435897	-3.917	3.917	ME	0.00413972278500593	0.014	0.014	0.000782108200272663	0.00335761458473327	0.00228802445675921	TRUE	FALSE	CHRNA5	BRIP1	15q25.1	17q23.2	15q25	17q23	15q	17q	25	23	BRIP1_AMP	CHRNA5_AMP	0.172314550808484	0.235687355026341	0.000130383715059071	CHRNA5_AMP	BRIP1_AMP	AMP	AMP	AMP - AMP	42	140	0.0110613642349223	0.0368712141164077	0	35	0	3.959	0.113114285714286	-3.959	3.959	ME	0.00834052307562672	0.013	0.013	0.00113312571283131	0.00720739736279541	0.00324306653811664	TRUE	FALSE	0.000407845929125395
CHRNA6_AMP - BRIP1_AMP	CHRNA6_AMP	BRIP1_AMP	AMP	AMP	AMP - AMP	222	152	0.0303154444899631	0.0207565205516865	4	102	0.0392156862745098	16.867	0.165362745098039	-12.867	12.867	ME	0.00596973938007084	0	0	0.000401633098583765	0.00556810628148707	0.00375961663227851	TRUE	TRUE	CHRNA6	BRIP1	8p11.21	17q23.2	8p11	17q23	8p	17q	11	23	BRIP1_AMP	CHRNA6_AMP	0.0825503652985817	0.147086245895831	0.00062924314658943	CHRNA6_AMP	BRIP1_AMP	AMP	AMP	AMP - AMP	179	140	0.0471424809059784	0.0368712141164077	4	78	0.0512820512820513	13.744	0.176205128205128	-9.744	9.744	ME	0.0100990921054673	0	0	0.00156368389617967	0.00853540820928766	0.00548227027543914	TRUE	TRUE	0.00173820050746299
CHRNA6_AMP - MDM2_AMP	CHRNA6_AMP	MDM2_AMP	AMP	AMP	AMP - AMP	222	236	0.0303154444899631	0.0322272292776185	7	127	0.0551181102362205	20.876	0.164377952755906	-13.876	13.876	ME	0.0089749709857232	0.001	0.001	0.00143995603300651	0.00753501495271669	0.00562705047380545	TRUE	TRUE	CHRNA6	MDM2	8p11.21	12q15	8p11	12q15	8p	12q	11	15	MDM2_AMP	CHRNA6_AMP	0.0596156370028978	0.116250492155651	0.000976982780230957	CHRNA6_AMP	MDM2_AMP	AMP	AMP	AMP - AMP	179	186	0.0471424809059784	0.0489860416117988	7	101	0.0693069306930693	16.545	0.163811881188119	-9.545	9.545	ME	0.0118250061181511	0.004	0.004	0.00382229866407058	0.00800270745408049	0.00516417166705849	TRUE	TRUE	0.00230932353134369
CHRNB2_AMP - CDK4_AMP	CHRNB2_AMP	CDK4_AMP	AMP	AMP	AMP - AMP	283	164	0.0386453639218899	0.0223951932268196	7	82	0.0853658536585366	17.849	0.217670731707317	-10.849	10.849	ME	0.00494777515855471	0	0	0.000795990579802286	0.00415178457875243	0.00347653723403487	TRUE	TRUE	CHRNB2	CDK4	1q21.3	12q14.1	1q21	12q14	1q	12q	21	14	CDK4_AMP	CHRNB2_AMP	0.121649308226237	0.187893981022702	0.000865470392351487	CHRNB2_AMP	CDK4_AMP	AMP	AMP	AMP - AMP	282	135	0.0742691598630498	0.0355543850408217	7	67	0.104477611940299	16.095	0.240223880597015	-9.095	9.095	ME	0.00856767400357583	0.001	0.001	0.00245609861037788	0.00611157539319795	0.0046595327105583	TRUE	TRUE	0.00264059430642921
CHRNB2_AMP - KRAS_AMP	CHRNB2_AMP	KRAS_AMP	AMP	AMP	AMP - AMP	283	205	0.0386453639218899	0.0279939915335245	11	129	0.0852713178294574	24.122	0.186992248062016	-13.122	13.122	ME	0.00415151658204882	0	0	0.00037523917378024	0.00377627740826858	0.00222332703666651	TRUE	FALSE	CHRNB2	KRAS	1q21.3	12p12.1	1q21	12p12	1q	12p	21	12	KRAS_AMP	CHRNB2_AMP	0.249494394480473	0.290456160738462	0.00108183799043936	CHRNB2_AMP	KRAS_AMP	AMP	AMP	AMP - AMP	282	166	0.0742691598630498	0.0437187253094548	11	109	0.100917431192661	23.699	0.217422018348624	-12.699	12.699	ME	0.00726395447098005	0	0	0.00108205391917338	0.00618190055180667	0.00354918449333475	TRUE	FALSE	0.00324695299901666
CHRNB2_AMP - MDM2_AMP	CHRNB2_AMP	MDM2_AMP	AMP	AMP	AMP - AMP	283	236	0.0386453639218899	0.0322272292776185	13	132	0.0984848484848485	26.012	0.197060606060606	-13.012	13.012	ME	0.00456736811997616	0.001	0.001	0.000634691397008447	0.00393267672296771	0.0033486779038522	TRUE	TRUE	CHRNB2	MDM2	1q21.3	12q15	1q21	12q15	1q	12q	21	15	MDM2_AMP	CHRNB2_AMP	0.257802350595298	0.293555961261799	0.00124543300362775	CHRNB2_AMP	MDM2_AMP	AMP	AMP	AMP - AMP	282	186	0.0742691598630498	0.0489860416117988	13	117	0.111111111111111	25.891	0.221290598290598	-12.891	12.891	ME	0.00786516769341905	0	0	0.00151668957618989	0.00634847811722916	0.00512939205770898	TRUE	TRUE	0.00363815215552469
CHRNB2_AMP - NBN_AMP	CHRNB2_AMP	NBN_AMP	AMP	AMP	AMP - AMP	283	266	0.0386453639218899	0.0363239109654513	11	187	0.0588235294117647	41.96	0.224385026737968	-30.96	30.96	ME	0.00796236570461617	0	0	0.00153272177239061	0.00642964393222556	0.00466561053172862	TRUE	TRUE	CHRNB2	NBN	1q21.3	8q21.3	1q21	8q21	1q	8q	21	21	NBN_AMP	CHRNB2_AMP	0.0494048532423445	0.098809706484689	0.00140375075832619	CHRNB2_AMP	NBN_AMP	AMP	AMP	AMP - AMP	282	249	0.0742691598630498	0.0655780879641823	11	176	0.0625	45.162	0.256602272727273	-34.162	34.162	ME	0.0164814223443289	0	0	0.000911644620626428	0.0155697777237025	0.0129066895090124	TRUE	TRUE	0.00487042949852499
CHRNB2_AMP - PDGFRA_AMP	CHRNB2_AMP	PDGFRA_AMP	AMP	AMP	AMP - AMP	283	116	0.0386453639218899	0.015840502526287	4	68	0.0588235294117647	9.724	0.143	-5.724	5.724	ME	0.0046266070656299	0.023	0.023	0.00169464378945061	0.00293196327617928	0.00214431304417594	TRUE	FALSE	CHRNB2	PDGFRA	1q21.3	4q12	1q21	4q12	1q	4q	21	12	PDGFRA_AMP	CHRNB2_AMP	0.0954697101759178	0.161883421602643	0.000612161984833977	CHRNB2_AMP	PDGFRA_AMP	AMP	AMP	AMP - AMP	282	93	0.0742691598630498	0.0244930208058994	4	60	0.0666666666666667	9.791	0.163183333333333	-5.791	5.791	ME	0.00738047766317329	0.01	0.01	0.00300839632831906	0.00437208133485423	0.0025618645698986	TRUE	FALSE	0.00181907607776235
DRD1_AMP - ARAF_AMP	DRD1_AMP	ARAF_AMP	AMP	AMP	AMP - AMP	72	68	0.00983203605079885	0.00928581182575447	0	28	0	3.118	0.111357142857143	-3.118	3.118	ME	0.00329429409744653	0.014	0.013	0.000426195321650891	0.00286809877579564	0.00217826232783874	TRUE	FALSE	DRD1	ARAF	5q35.2	Xp11.3	5q35	Xp11	5q	Xp	35	11	ARAF_AMP	DRD1_AMP	0.289485332253821	0.311446288493766	9.12984366317522e-05	DRD1_AMP	ARAF_AMP	AMP	AMP	AMP - AMP	66	61	0.0173821437977351	0.0160653147221491	0	24	0	2.859	0.119125	-2.859	2.859	ME	0.00734470565542389	0.025	0.025	0.0014115050125228	0.00593320064290109	0.00378846369916136	TRUE	FALSE	0.000279249610656265
DRD1_AMP - FGFR1_AMP	DRD1_AMP	FGFR1_AMP	AMP	AMP	AMP - AMP	72	327	0.00983203605079885	0.0446538303973781	0	39	0	7.224	0.185230769230769	-7.224	7.224	ME	0.00703289423279796	0	0	0.000753224945733599	0.00627966928706436	0.00475446276593206	TRUE	TRUE	DRD1	FGFR1	5q35.2	8p11.23	5q35	8p11	5q	8p	35	11	FGFR1_AMP	DRD1_AMP	0.00304715260385573	0.0130288532572297	0.000439038070273279	DRD1_AMP	FGFR1_AMP	AMP	AMP	AMP - AMP	66	230	0.0173821437977351	0.0605741374769555	0	34	0	6.112	0.179764705882353	-6.112	6.112	ME	0.0116330816873702	0	0	0.00210472295244335	0.00952835873492686	0.00767876985645894	TRUE	TRUE	0.00105290836804821
DRD2_DEL - KDM6A_DEL	DRD2_DEL	KDM6A_DEL	DEL	DEL	DEL - DEL	69	110	0.00942236788201557	0.0150211661887205	0	30	0	4.254	0.1418	-4.254	4.254	ME	0.00558676368848032	0.003	0.003	0.000634425130757732	0.00495233855772259	0.00339797154930037	TRUE	TRUE	DRD2	KDM6A	11q23.2	Xp11.3	11q23	Xp11	11q	Xp	23	11	KDM6A_DEL	DRD2_DEL	0.147599242390181	0.211242952411635	0.000141534953847018	DRD2_DEL	KDM6A_DEL	DEL	DEL	DEL - DEL	68	90	0.0179088754279694	0.0237029233605478	0	29	0	4.505	0.155344827586207	-4.505	4.505	ME	0.0109249081794308	0.003	0.003	0.00209520444040495	0.00882970373902581	0.00584041539725112	TRUE	TRUE	0.000424492701742758
EGFR_AMP - ADRB3_AMP	EGFR_AMP	ADRB3_AMP	AMP	AMP	AMP - AMP	303	291	0.0413764850471118	0.0397378123719787	15	140	0.107142857142857	32.078	0.229128571428571	-17.078	17.078	ME	0.00649081322631995	0	0	0.000782354972487243	0.0057084582538327	0.00295307470543392	TRUE	TRUE	EGFR	ADRB3	7p11.2	8p11.23	7p11	8p11	7p	8p	11	11	EGFR_AMP	ADRB3_AMP	0.101553971689858	0.16502520399602	0.00164421099941411	EGFR_AMP	ADRB3_AMP	AMP	AMP	AMP - AMP	218	208	0.0574137476955491	0.0547800895443771	13	112	0.116071428571429	24.316	0.217107142857143	-11.316	11.316	ME	0.00804013510861867	0	0	0.00172622932661259	0.00631390578200608	0.00267714015933512	TRUE	FALSE	0.00314513023984046
EGFR_AMP - GRIA3_AMP	EGFR_AMP	GRIA3_AMP	AMP	AMP	AMP - AMP	303	42	0.0413764850471118	0.005735354362966	0	31	0	4.693	0.151387096774194	-4.693	4.693	ME	0.00512603618833607	0.006	0.006	0.000959287582977142	0.00416674860535893	0.0022105474234717	TRUE	FALSE	EGFR	GRIA3	7p11.2	Xq25	7p11	Xq25	7p	Xq	11	25	EGFR_AMP	GRIA3_AMP	0.0429449531551504	0.0902422526492501	0.00023730880403915	EGFR_AMP	GRIA3_AMP	AMP	AMP	AMP - AMP	218	41	0.0574137476955491	0.0107979984198051	0	30	0	4.363	0.145433333333333	-4.363	4.363	ME	0.00937954375042138	0.007	0.007	0.00218148400472951	0.00719805974569188	0.00464038733995706	TRUE	TRUE	0.000619953556891629
EGFR_AMP - GRIK5_AMP	EGFR_AMP	GRIK5_AMP	AMP	AMP	AMP - AMP	303	51	0.0413764850471118	0.00696435886931585	0	39	0	4.956	0.127076923076923	-4.956	4.956	ME	0.00673812578199051	0.002	0.002	0.00112456250736881	0.0056135632746217	0.00256702406438187	TRUE	TRUE	EGFR	GRIK5	7p11.2	19q13.2	7p11	19q13	7p	19q	11	13	EGFR_AMP	GRIK5_AMP	0.021941898527897	0.0645837013273948	0.000288160690618968	EGFR_AMP	GRIK5_AMP	AMP	AMP	AMP - AMP	218	48	0.0574137476955491	0.0126415591256255	0	36	0	4.842	0.1345	-4.842	4.842	ME	0.011564891945482	0.003	0.003	0.00223131937642718	0.00933357256905487	0.00479120579315691	TRUE	TRUE	0.000725799286117029
EGFR_AMP - HTR2C_AMP	EGFR_AMP	HTR2C_AMP	AMP	AMP	AMP - AMP	303	43	0.0413764850471118	0.00587191041922709	0	29	0	4.217	0.145413793103448	-4.217	4.217	ME	0.00509723364582326	0.004	0.004	0.000971136354186108	0.00412609729163715	0.00216989655670906	TRUE	FALSE	EGFR	HTR2C	7p11.2	Xq23	7p11	Xq23	7p	Xq	11	23	EGFR_AMP	HTR2C_AMP	0.0398552143154933	0.088755994630802	0.00024295901365913	EGFR_AMP	HTR2C_AMP	AMP	AMP	AMP - AMP	218	41	0.0574137476955491	0.0107979984198051	0	27	0	3.704	0.137185185185185	-3.704	3.704	ME	0.00918983908520787	0.013	0.013	0.00210260579401167	0.0070872332911962	0.00486790221301556	TRUE	TRUE	0.000619953556891629
EGFR_AMP - P2RX6_AMP	EGFR_AMP	P2RX6_AMP	AMP	AMP	AMP - AMP	303	95	0.0413764850471118	0.012972825344804	2	67	0.0298507462686567	11.746	0.175313432835821	-9.746	9.746	ME	0.00677499546054516	0	0	0.000606239508335049	0.00616875595221011	0.00356037873159486	TRUE	TRUE	EGFR	P2RX6	7p11.2	22q11.21	7p11	22q11	7p	22q	11	11	EGFR_AMP	P2RX6_AMP	0.0278442719033205	0.0748914899468621	0.000536769913898076	EGFR_AMP	P2RX6_AMP	AMP	AMP	AMP - AMP	218	83	0.0574137476955491	0.0218593626547274	2	59	0.0338983050847458	9.864	0.167186440677966	-7.864	7.864	ME	0.01098351017072	0.001	0.001	0.00224165606083837	0.0087418541098816	0.00416636919148609	TRUE	FALSE	0.00125502793224403
EGFR_MUT - GRM7_MUT	EGFR_MUT	GRM7_MUT	MUT	MUT	MUT - MUT	214	164	0.0292229960398744	0.0223951932268196	1	100	0.01	9.277	0.09277	-8.277	8.277	ME	0.0119239965438785	0	0	0.00389079122294766	0.00803320532093088	0.00694660623813683	TRUE	TRUE	EGFR	GRM7	7p11.2	3p26.1	7p11	3p26	7p	3p	11	26	EGFR_MUT	GRM7_MUT	0.0016711731628389	0.00790009131523845	0.000654454642979571	EGFR_MUT	GRM7_MUT	MUT	MUT	MUT - MUT	106	89	0.027916776402423	0.0234395575454306	0	51	0	4.959	0.097235294117647	-4.959	4.959	ME	0.0167304921681566	0.005	0.005	0.00407148571412996	0.0126590064540266	0.00984496154894089	FALSE	TRUE	0.000654356886967512
EZH2_AMP - P2RY11_AMP	EZH2_AMP	P2RY11_AMP	AMP	AMP	AMP - AMP	69	89	0.00942236788201557	0.0121534890072375	0	30	0	3.088	0.102933333333333	-3.088	3.088	ME	0.00498980132467292	0.031	0.031	0.000996241098340345	0.00399356022633257	0.00292940519750094	TRUE	TRUE	EZH2	P2RY11	7q36.1	19p13.2	7q36	19p13	7q	19p	36	13	EZH2_AMP	P2RY11_AMP	0.211889422112303	0.264437998796154	0.000114514644476224	EZH2_AMP	P2RY11_AMP	AMP	AMP	AMP - AMP	66	80	0.0173821437977351	0.0210692652093758	0	28	0	2.9	0.103571428571429	-2.9	2.9	ME	0.0105148394454362	0.026	0.026	0.00324917064659114	0.00726566879884505	0.00351251459136225	TRUE	FALSE	0.000366228997581987
FANCL_AMP - CHRNA4_AMP	FANCL_AMP	CHRNA4_AMP	AMP	AMP	AMP - AMP	56	169	0.00764713915062133	0.0230779735081251	0	28	0	3.153	0.112607142857143	-3.153	3.153	ME	0.00560453562917243	0.028	0.028	0.0016882479461407	0.00391628768303173	0.00382983580014176	TRUE	TRUE	FANCL	CHRNA4	2p16.1	20q13.33	2p16	20q13	2p	20q	16	13	FANCL_AMP	CHRNA4_AMP	0.0931946655551743	0.15976228380887	0.000176480474730985	FANCL_AMP	CHRNA4_AMP	AMP	AMP	AMP - AMP	45	153	0.0118514616802739	0.0402949697129313	0	23	0	2.953	0.128391304347826	-2.953	2.953	ME	0.00881948742762906	0.045	0.045	0.00287031214307865	0.00594917528455041	0.00606502211789638	TRUE	TRUE	0.000477554289460602
FGFR1_AMP - GRIN1_AMP	FGFR1_AMP	GRIN1_AMP	AMP	AMP	AMP - AMP	327	74	0.0446538303973781	0.010105148163321	2	52	0.0384615384615385	8.617	0.165711538461538	-6.617	6.617	ME	0.00392297170965827	0.004	0.004	0.000568344121126496	0.00335462758853178	0.0028593852244686	TRUE	TRUE	FGFR1	GRIN1	8p11.23	9q34.3	8p11	9q34	8p	9q	11	34	FGFR1_AMP	GRIN1_AMP	0.0642539571330294	0.122239235521373	0.000451233572225313	FGFR1_AMP	GRIN1_AMP	AMP	AMP	AMP - AMP	230	72	0.0605741374769555	0.0189623386884382	2	46	0.0434782608695652	7.624	0.165739130434783	-5.624	5.624	ME	0.00714097179566897	0.009	0.009	0.00200617938892289	0.00513479240674608	0.00382847409785486	TRUE	FALSE	0.00114862731059805
